id,id2,q0,q1,q2,q3,q4,q5,q6,q7,q7_14,q13,q14,q15,q16_1,q16_2,q17,q18,q18_24,q21_1,q21_2,q21_3,q22_1,q22_2,q22_3,q24,q25,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27_1,q27_2,q27_3,q27_4,q27_5,q27_6,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q33_1,q33_2,q33_3,q33_4,q33_5,q34,q34_6,q35,q36,q37_1,q37_2,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q40_1,q40_2,q40_3,q40_4,q40_5,q41_1,q41_2,q41_3,q42,q43,q44,q45,q46,q47,q48,q49,q50,q51,q52,q53,q54_1,q54_2,q54_3,q54_4,q54_5,q54_6,q54_7,q55,q56,q57,q58,q59,q60,q61,q62,q63,q64_1,q64_2,q64_3,q64_4,q64_5,q65,q66,q67,q68,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q69_9,q69_10,q69_11,q69_12,q70_1,q70_2,q70_3,q71_1,q71_2,q71_3,q71_4,q71_5,q72_1,q72_2,q72_3,q72_4,q72_5,q72_6,q72_7,q72_8,q72_9,q72_10,q73,q74,q75,q76_1,q76_2,q76_3,q76_4,q76_5,q77_1,q77_2,q77_3,q77_4,q77_5,q78_1,q78_2,q78_3,q78_4,q78_5,q79_1,q79_2,q79_2_2,q79_3,q79_3_3,q79_4,q79_4_2,q80_1,q80_1_3,q80_2,q80_2_3,q80_3,q80_3_3,q80_4,q80_4_3,q81_1,q81_2,q81_2_2,q81_3,q81_3_4,q82_1,q82_2,q82_2_3,q82_3,q82_3_3,q82_4,q83_1,q83_2,q83_3,q84_1,q84_2,q84_3,q84_4,q84_5,q84_6,q84_7,q85_1,q85_2,q85_3,q85_4,q85_5,q85_6,q86_1,q86_2,q86_3,q86_4,q86_5,q87_1,q87_2,q87_3,q88,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q89_7,q89_8,q89_9,q89_10,q90,q91_1,q91_2,q91_3,q91_4,q91_5,q91_6,q91_7,q91_8,q91_9,q91_10,q92,q93_1,q93_2,q93_3,q93_4,q93_5,q93_6,q93_7,q93_8,q93_9,q93_10,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q116_4,q117,q118,q119,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q130_1,q130_2,q131,q132,q133,q134,q135,q136,q137,q138,q140,q141,q142_1,q142_2,q142_3,q142_4,q142_5,q142_6,q143,q144,q145_1,q145_2,q145_3,q145_4,q145_5,q145_6,q146,q147_1,q147_2,q147_3,q147_4,q147_5,q148_1,q148_2,q148_3,q148_4,q148_5,q149_1,q149_2,q149_3,q150_1,q150_2,q150_3,q151_1,q151_2,q151_3,q152,q153,q154,q155,weight
20180918,"1055",0,1,0,1990,6,2,3,1,".",0,,0,1,1,2,19,".",1,3,1.25,1,3,1.25,4,4,5,3,4,3,4,5,5,5,4,4,4,3,5,5,5,5,3,3,5,4,2,6,1,3,3,1,3,3,3,1,3,1,1,6,1,2,4,1,1,6,6,1,1,6,1,1,1,".",5,5,1,1,2,3,3,2,2,2,2,0,0,0,0,1,3,3,3,1,1,3,1,2,3,3,3,4,2,3,1,4,2,2,4,4,2,2,0,,2,2,2,2,3,0,"電腦或許無法準確判斷人為因素",1,1,1,2,2,2,3,1,"文書的分派作業",5,5,6,6,6,5,5,4,5,5,4,4,2,2,3,4,4,2,2,4,5,5,4,5,5,5,4,4,3,3,5,1,2,5,5,5,3,3,4,2,4,2,2,3,5,3,5,5,2,,".",,".",2,"確保自己和同僚的安全。但如果可以選擇，我會弄傷他們的腿再打昏",2,".",,".",,".",3,"以上兩點基本沒錯，但更重要的是法令需被正確宣導與貫徹執行，避免有心無心者群起效尤，不利己也不利人",1,2,"我不同意前項論述，但不得不承認前項論述有其必要性，只能說人性的道德抉擇沒有標準答案",,".",0,,".",3,"以上兩點基本都對，但現實情況複雜，尤其戰時",1,1,1,2,2,2,4,3,2,1,1,2,2,2,4,2,2,4,4,4,3,3,6,3,3,4,0,0,0,0,1,0,0,0,0,"雜誌，專書",2,0,0,0,0,1,0,0,0,0,".",3,0,0,0,0,1,0,0,0,0,".",0,,4,3,4,2,2,1,4,3,2,1,94,94,98,97,1,1,4,0,1,97,,".",1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,1,5,2,1,3,0,1,1,0,,,,,,,".",0,,,,,,,".",8,2,2,2,2,2,3,3,2,2,1,4,4,3,3,3,3,2,2,2,1,1,1,1,1.11
20180921,"0871",0,1,0,1980,1,2,4,6,".",1,1,0,2,7,1,17,".",14,2,14.16666667,14,2,14.16666667,4,3,5,3,2,3,4,5,4,5,5,5,5,3,4,5,5,3,4,3,6,5,2,3,1,4,4,3,1,7,4,6,0,6,2,6,4,5,5,3,2,2,2,6,5,3,4,3,1,".",5,2,3,3,4,5,5,4,3,4,5,0,1,1,1,0,4,4,4,3,1,3,1,2,1,1,2,4,2,3,1,4,2,2,1,5,1,2,0,,2,2,4,4,2,1,"節省時間提升辨識正確性避免人為主觀偏見",3,3,3,3,2,4,5,1,"例行性文書彙整作業",6,6,6,6,6,6,5,3,5,6,5,5,4,4,3,6,6,4,3,5,5,6,4,5,5,3,3,2,3,3,2,4,1,5,5,5,5,5,6,5,6,3,4,4,2,3,5,4,1,1,".",2,".",,".",2,".",,".",,".",1,".",0,,".",3,".",0,,".",2,".",1,2,2,3,4,4,5,5,3,4,1,4,3,3,4,4,3,5,6,5,3,4,6,3,3,4,1,1,0,0,1,1,1,0,0,".",4,1,0,0,0,0,0,0,0,0,".",3,1,0,0,0,0,0,0,0,0,".",1,3,2,3,4,1,10,7,2,1,3,3,2,2,2,1,2,2,1,1,,19,3,".",2,1,1,1,2,2,2,2,2,1,1,1,2,1,20,3,5,2,1,3,1,1,2,1,2,1,1,0,1,0,".",0,,,,,,,".",7,2,3,2,2,4,5,4,4,4,3,6,6,6,5,5,5,5,5,3,2,,,,.99
20180923,"1077",0,1,1,1982,1,2,4,3,".",1,2,0,2,6,2,19,".",3,3,3.25,3,3,3.25,2,4,5,5,5,5,5,5,5,5,5,4,5,2,5,5,5,5,4,3,3,2,5,1,4,6,0,1,1,0,2,1,1,4,5,3,5,3,3,3,3,2,2,3,4,3,4,4,1,".",2,3,3,4,4,5,4,6,2,5,5,1,0,0,1,0,4,3,2,3,1,1,3,2,1,1,2,4,3,4,2,2,2,3,4,5,1,2,0,,2,1,3,3,3,0,"回答機器人時,可以有一套答案,而有較高的分數,顯然不合理。",3,1,1,3,3,3,4,0,".",5,5,4,4,4,4,5,5,5,3,3,3,5,5,2,6,6,5,5,5,4,6,4,4,6,6,6,6,4,4,2,6,5,5,5,1,1,1,4,5,5,5,5,6,2,5,5,3,2,,".",,".",1,".",3,"不引產，並報告長官，求得另一個解決方式，比如說，請婦人分期付款或質押又或者村裡其他婦人不能讓他們再有二胎的俱體作法。",2,".",2,".",,".",1,1,".",,".",1,2,".",,".",,2,2,1,2,2,5,2,2,5,2,3,1,1,4,4,4,5,3,5,2,4,2,1,6,2,1,1,0,0,0,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,2,2,1,3,2,1,2,3,1,2,2,2,2,1,1,5,1,0,0,,,".",1,1,1,1,1,1,1,1,1,1,2,3,3,0,30,4,7,2,1,3,0,1,1,0,,,,,,,".",0,,,,,,,".",4,4,4,3,4,3,4,3,2,4,3,5,5,5,5,5,5,5,5,3,1,1,1,2,.94
20180924,"0823",0,1,1,1987,6,2,3,7,".",0,,0,2,7,2,19,".",5,9,5.75,5,9,5.75,1,4,5,3,5,2,4,5,5,6,5,4,5,4,5,5,5,5,5,4,1,5,2,6,3,4,3,2,4,5,5,3,6,2,4,6,2,5,4,1,1,6,6,5,4,6,4,1,1,".",3,2,1,1,4,6,5,6,5,6,5,0,0,0,1,0,1,3,3,1,1,1,1,2,1,3,2,3,3,2,2,2,2,2,5,5,1,1,0,,2,3,4,4,3,1,"減少人力成本",3,1,3,1,3,4,4,0,".",5,5,4,5,5,4,5,5,6,5,5,5,4,4,2,4,5,4,4,5,4,5,5,5,5,6,4,6,4,5,6,8,7,5,4,4,3,3,5,5,5,4,5,6,4,5,5,5,2,,".",,".",1,".",1,".",2,".",1,".",,".",1,1,".",,".",0,,".",1,".",0,1,1,2,1,1,3,2,2,2,3,3,2,3,4,4,4,5,4,5,3,4,5,1,4,3,1,1,1,0,1,0,1,0,0,".",3,1,1,0,0,0,0,0,0,0,".",3,1,1,1,0,0,0,0,0,0,".",1,2,2,2,1,2,1,3,2,3,2,2,1,2,1,3,1,6,1,0,0,,,".",2,2,3,1,2,2,2,1,1,2,2,1,2,2,0,4,8,3,1,3,1,1,1,0,,,,,,,".",1,2,1,0,1,0,0,".",8,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,2,2,,,,.94
20180925,"0878",0,1,1,1977,1,2,4,9,".",1,1,1,2,9,1,19,".",3,7,3.583333333,14,9,14.75,1,4,5,2,5,2,4,4,5,5,5,6,6,6,5,5,5,4,4,5,4,1,3,2,5,6,3,0,7,0,6,2,5,2,2,5,2,2,4,2,1,5,6,5,2,5,1,1,1,".",5,3,2,2,5,5,5,6,5,5,5,0,1,0,0,0,3,3,2,1,1,1,1,2,1,1,3,3,3,2,1,2,2,1,1,4,2,2,0,,2,2,2,2,3,0,"人的特質仍需透過面試互動了解",1,1,1,1,1,2,2,1,"薪資發放",5,4,5,5,4,4,4,5,4,2,2,2,5,5,2,3,5,4,4,4,5,5,5,5,5,5,5,5,5,3,2,1,5,5,3,4,4,2,5,3,5,4,3,3,2,5,5,6,2,,".",,".",1,".",2,".",,".",,".",3,"在中國,公務員不執行錯誤政策而被處罰的風險太高.如果換個國家的公務員,我會想辦法幫助孕婦",1,1,".",,".",0,,".",2,".",0,1,2,1,2,5,6,4,2,6,3,1,1,3,4,4,4,4,3,5,1,1,4,2,4,4,1,1,1,0,1,0,0,0,0,".",3,1,1,0,0,0,0,0,0,0,".",3,1,0,0,0,0,0,0,0,0,".",1,3,4,4,4,3,29,1,4,4,4,4,4,4,4,1,1,5,1,0,1,1,1,".",1,1,1,1,91,1,1,91,91,2,2,2,1,1,0,2,9,4,1,3,0,1,1,1,2,0,0,0,1,0,".",1,2,0,0,0,0,0,"簡政便民相關措施",5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,6,6,3,1,1,1,1,.94
20180926,"0431",0,1,1,1978,6,2,3,1,".",0,,0,2,6,2,19,".",1,6,1.5,1,10,1.833333333,1,3,5,4,4,3,5,5,4,5,5,4,2,1,5,5,4,2,2,4,6,3,1,2,5,4,1,1,2,1,1,1,7,4,1,4,2,3,5,1,1,5,3,1,1,5,3,1,1,".",3,3,2,5,2,2,2,3,3,2,5,0,0,0,1,0,4,4,3,1,1,3,3,2,2,2,2,4,4,2,2,5,4,2,5,5,2,3,0,,2,2,3,3,2,1,"公平公正",1,1,2,1,3,4,5,1,"做一些比較日常固定的工作",2,5,4,6,4,3,5,3,5,2,2,2,2,2,5,4,5,2,2,4,3,3,2,3,5,5,2,5,2,2,8,6,5,2,2,2,2,1,3,2,6,2,2,3,6,5,5,6,2,,".",,".",2,"得失比較下",3,"不引產，但馬上辭職",2,".",2,".",,".",1,1,".",,".",1,2,".",,".",,3,3,3,5,5,2,5,3,5,5,3,2,2,4,2,1,3,6,5,3,3,6,3,2,2,0,0,0,0,1,0,1,0,0,".",1,0,0,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,2,2,2,2,1,2,1,1,1,2,97,2,3,3,2,5,1,0,0,,,".",1,1,3,1,1,1,2,2,1,1,1,1,1,3,0,2,6,2,2,1,,,,1,2,0,0,1,0,0,".",0,,,,,,,".",9,3,3,3,3,3,3,2,2,3,3,5,5,5,3,2,3,4,4,2,1,1,1,1,.94
20180927,"0912",0,1,1,1984,6,2,4,2,".",0,,1,2,9,2,19,".",8,3,8.25,9,9,9.75,4,2,4,4,4,3,4,5,4,4,5,4,4,3,3,3,4,5,4,3,2,3,5,4,6,1,4,3,4,5,3,3,3,4,2,5,4,4,4,3,3,3,2,5,4,3,4,3,3,".",5,2,3,3,4,3,4,3,4,3,4,0,1,0,1,0,4,4,3,1,1,2,1,2,1,1,3,4,4,3,1,4,5,2,4,4,3,3,0,,2,3,2,2,3,0,"雇用難以用電腦決定",2,1,2,2,2,3,4,1,"數據分析",5,6,3,6,6,5,5,4,5,4,3,3,3,3,3,4,5,3,3,5,4,5,4,5,5,6,6,6,4,3,5,6,7,4,5,4,4,4,4,3,5,3,4,6,2,3,4,5,2,,".",,".",1,".",1,".",1,".",1,".",,".",0,,".",2,".",0,,".",1,".",0,3,4,4,4,4,4,4,4,4,3,3,3,1,4,4,2,5,5,5,4,3,4,2,4,4,1,1,0,0,1,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,3,3,3,2,2,6,2,1,1,2,2,2,1,1,1,4,1,0,0,,,".",2,2,1,1,1,1,2,2,1,2,1,1,2,1,30,1,5,3,1,3,0,1,1,1,1,1,1,1,0,0,".",0,,,,,,,".",8,4,2,3,3,3,4,3,3,5,3,3,2,2,4,5,4,3,3,1,2,,,,.94
20180928,"0452",0,1,0,1974,1,2,4,2,".",1,2,1,2,9,1,19,".",17,1,17.08333333,19,9,19.75,4,1,5,4,5,2,4,5,5,4,5,5,5,4,5,4,5,5,4,3,2,3,4,5,6,1,4,6,6,4,7,7,9,2,2,4,2,3,5,3,3,5,5,5,4,2,2,2,1,".",5,4,3,2,3,4,3,3,3,4,3,0,1,0,0,0,4,4,3,1,1,2,1,2,1,1,3,4,4,2,2,2,2,2,4,5,4,1,0,,2,2,2,2,4,0,"人的整體表現及經驗能力不能簡化為數據呈現",3,1,3,1,3,2,4,0,".",4,5,4,5,5,5,5,5,5,4,4,5,4,4,2,4,5,4,4,4,4,5,5,5,5,5,4,4,4,5,10,4,2,4,4,5,5,5,5,5,4,5,5,4,3,3,3,2,1,1,".",1,".",,".",3,"不引產，但婦女罰款仍得繳清。",1,".",3,"不引產，但婦女罰款仍得繳清",,".",0,,".",2,".",0,,".",2,".",0,1,1,1,2,2,4,4,3,5,2,3,3,2,4,4,3,5,5,6,5,4,4,1,5,4,1,1,0,0,1,0,0,0,0,".",2,1,0,0,0,0,0,0,0,0,".",2,1,0,0,0,0,0,0,0,0,".",1,1,4,4,2,2,1,2,2,1,2,1,2,2,1,1,1,6,1,1,,2,2,".",1,1,2,,,,,,,,,,,1,10,2,8,3,1,3,0,1,2,1,1,1,0,0,0,0,".",0,,,,,,,".",3,4,3,4,3,3,4,3,3,4,4,3,4,4,5,5,5,5,5,4,1,1,2,,.99
20180929,"0455",0,1,0,1984,6,3,3,2,".",0,,0,2,9,1,19,".",1,2,1.166666667,12,9,12.75,4,2,5,4,5,4,6,6,5,5,5,4,4,2,5,5,5,4,4,4,4,1,2,3,5,6,3,3,4,2,7,2,3,3,2,5,2,2,6,1,1,5,5,1,2,5,3,1,1,".",5,2,2,1,2,1,5,1,3,2,2,0,0,0,1,0,3,3,2,3,3,2,2,2,2,2,2,3,4,2,1,2,4,2,2,4,1,2,0,,2,1,3,2,2,0,"Ai也是有其限制，可以作為參考，而非取代。",3,2,3,3,3,3,4,1,"會議紀錄",3,4,2,5,3,3,5,5,5,4,3,3,2,1,5,5,5,4,5,5,5,6,2,3,5,6,4,5,4,3,2,6,1,5,5,5,2,1,4,2,5,4,4,5,2,5,5,3,2,,".",,".",1,".",1,".",2,".",2,".",,".",0,,".",2,".",0,,".",2,".",0,3,3,4,5,5,6,4,5,4,2,3,2,1,4,2,2,5,4,6,2,4,6,1,2,4,1,0,1,0,1,0,1,0,0,".",2,1,0,0,0,0,0,1,0,0,".",2,1,0,0,0,0,0,1,0,0,".",0,,4,4,2,2,7,2,1,3,2,1,1,2,1,1,1,6,2,1,,1,1,".",1,1,7,,,,,,,,,,,,,4,6,3,1,3,1,1,2,1,2,1,1,1,0,1,".",0,,,,,,,".",8,3,2,2,3,4,2,2,3,2,2,2,2,1,4,5,5,2,2,1,1,1,1,1,.99
20180931,"1017",0,1,0,1994,6,2,3,6,".",0,,0,1,3,1,17,".",1,2,1.166666667,1,2,1.166666667,4,5,6,4,4,3,3,6,5,5,2,4,2,1,4,4,4,4,4,4,6,5,2,4,1,3,5,0,1,0,3,8,0,1,1,6,1,6,4,1,1,6,6,4,3,6,1,1,5,".",4,3,2,1,4,4,2,5,3,4,6,0,0,1,0,0,3,2,2,3,1,1,3,2,3,3,3,4,2,3,2,4,2,5,5,5,1,2,0,,2,2,2,2,3,0,"無法精準判斷個性及適任性",1,1,1,1,1,1,2,0,".",4,3,2,4,4,5,4,3,4,3,3,3,5,5,4,4,4,2,5,2,4,4,4,3,4,3,5,4,1,3,1,2,3,4,3,2,1,1,4,2,5,4,4,5,1,4,4,3,2,,".",,".",1,".",2,".",,".",,".",3,"為求公平秩序",0,,".",1,".",0,,".",2,".",0,3,3,1,2,5,6,4,1,4,3,2,1,1,4,4,4,4,4,5,2,3,3,1,4,3,0,1,0,0,1,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,3,2,1,2,14,11,1,2,2,97,1,2,1,97,1,5,97,1,,1,2,".",1,1,1,2,2,2,2,2,1,1,1,1,2,0,30,3,7,3,1,2,,1,2,1,2,0,1,0,0,0,".",1,1,0,0,0,1,0,".",5,6,4,6,6,4,3,1,4,5,5,6,6,4,6,6,5,6,6,2,1,1,1,1,1.11
20180932,"1109",0,1,1,1974,6,2,3,3,".",1,2,0,2,6,1,5,".",4,2,4.166666667,7,2,7.166666667,4,6,6,5,5,3,5,5,5,6,4,4,4,3,5,5,5,4,3,5,6,4,3,2,1,5,0,0,3,5,5,0,7,5,2,4,4,4,2,1,1,4,2,5,3,5,3,1,5,".",4,4,2,4,2,3,1,2,3,3,5,0,0,1,0,0,3,3,3,1,1,3,1,2,3,2,3,3,3,3,1,2,2,2,4,4,2,4,0,,3,2,3,2,3,0,"書面資料難以了解真實情形",1,1,3,2,2,2,4,1,"線上申辦取代一部分的臨櫃辦理",3,2,3,4,4,4,4,4,4,3,4,4,2,2,4,3,5,2,2,2,4,4,4,4,5,5,4,5,4,2,2,5,7,4,4,4,4,4,4,3,5,4,4,5,3,6,6,5,2,,".",,".",1,".",3,"先幫忙募款",3,"試試其他方法",3,"應該先想想是否有其他方法協助",,".",1,1,".",,".",0,,".",2,".",0,2,2,2,4,5,5,5,3,5,2,3,2,2,4,4,2,4,3,5,4,4,5,1,4,4,1,0,0,0,1,0,0,0,0,".",2,1,0,0,0,1,0,0,0,0,".",2,1,0,0,0,1,0,0,0,0,".",1,1,3,3,2,3,8,14,2,4,4,4,2,2,1,1,1,4,3,0,0,,,".",1,1,7,,,,,,,,,,,,,1,6,4,1,3,0,1,2,0,,,,,,,".",0,,,,,,,".",8,1,3,1,2,4,5,2,3,5,4,5,5,5,5,5,5,3,4,1,2,,,,.94
20180933,"1034",0,1,1,1966,6,2,4,3,".",0,,1,2,9,1,19,".",1,2,1.166666667,28,5,28.41666667,4,4,6,3,6,4,4,5,6,6,5,6,6,6,6,6,6,6,6,6,6,5,3,4,2,1,3,3,5,4,5,1,1,1,1,6,1,1,1,1,1,6,6,1,1,6,1,1,1,".",5,3,1,1,1,5,4,5,4,5,5,0,1,0,1,0,4,4,3,1,1,1,1,2,1,1,3,4,4,2,2,5,5,3,5,5,4,2,0,,2,3,4,4,2,1,"透電腦分析可以先摔選合適人選",3,3,3,3,3,4,5,1,"行政作業",6,6,6,6,6,6,6,4,4,6,5,6,6,6,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,7,1,6,5,6,6,6,5,5,5,6,6,6,1,5,5,6,1,1,".",1,".",,".",1,".",2,".",1,".",,".",1,1,".",,".",1,2,".",,".",,1,1,1,2,3,6,6,6,5,4,4,4,4,4,4,4,6,6,6,5,5,5,1,1,4,1,1,1,0,1,1,0,0,0,".",3,1,1,0,0,0,0,0,0,0,".",2,1,0,0,0,1,0,0,0,0,".",1,5,2,3,4,1,2,1,1,4,2,1,1,2,1,2,1,5,1,1,,1,2,".",1,3,1,1,2,1,1,2,2,2,2,1,2,3,0,1,7,4,1,3,0,2,1,0,,,,,,,".",0,,,,,,,".",7,6,6,6,6,6,5,5,4,5,5,5,5,5,6,6,6,6,6,4,2,,,,.94
20180934,"0683",0,1,0,1989,6,2,3,5,".",0,,0,2,6,2,19,".",1,7,1.583333333,1,7,1.583333333,1,3,6,4,6,5,5,5,6,6,6,6,6,6,5,5,5,5,5,3,4,6,3,5,1,2,2,7,8,0,4,0,1,5,5,2,5,4,4,4,4,3,2,5,4,2,5,4,5,".",4,2,4,5,5,5,5,4,4,5,5,0,0,0,1,0,4,3,4,1,1,2,1,2,1,1,2,3,3,2,2,1,4,3,4,5,1,3,0,,2,2,3,3,2,1,"減少主觀的偏見，透過程式以更客觀的角度做決定",2,2,3,2,3,3,5,0,".",4,5,4,5,5,4,5,4,4,4,3,4,4,4,3,4,6,4,4,5,6,6,5,5,4,6,6,6,6,4,7,9,6,6,4,6,6,5,5,5,6,4,5,5,5,5,4,6,2,,".",,".",1,".",1,".",2,".",3,"工作丟了再找就好。但若因經濟因素影響到家人身體健康，我會改變態度",,".",0,,".",3,".",0,,".",2,".",0,2,2,2,3,4,2,4,1,3,2,2,1,1,3,3,2,5,5,4,4,5,5,3,5,3,0,0,0,0,1,0,1,1,1,".",1,0,0,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,3,3,4,3,1,10,3,1,3,3,3,3,98,1,1,4,1,0,0,,,".",1,1,1,98,98,98,2,98,98,1,98,1,98,1,0,91,7,4,1,3,0,1,2,0,,,,,,,".",0,,,,,,,".",7,4,5,5,4,5,4,2,2,5,5,4,3,2,4,5,5,4,3,4,1,1,1,1,.99
20180935,"0694",0,1,1,1967,6,2,5,3,".",0,,1,2,9,2,19,".",6,9,6.75,28,6,28.5,2,3,6,5,5,4,4,5,5,5,5,6,6,5,5,6,6,6,6,5,6,5,3,4,1,2,0,8,3,8,3,0,3,1,1,5,1,1,3,1,1,6,6,2,2,5,2,1,2,".",4,4,2,2,1,2,2,2,3,2,3,0,1,0,1,0,3,3,3,2,3,3,3,2,1,1,2,3,3,2,1,5,2,2,5,5,5,4,0,,2,1,2,2,3,0,"選才非僅面談問問題，尚需觀察面試者之談吐等",3,1,1,1,3,2,5,1,"會計帳務處理",5,6,6,5,5,5,5,5,5,4,3,3,2,2,5,5,6,4,4,5,6,6,5,5,6,6,6,6,6,6,7,2,9,6,6,6,6,6,4,2,5,2,5,5,2,5,5,5,2,,".",,".",1,".",1,".",1,".",1,".",,".",1,1,".",,".",0,,".",2,".",0,3,3,3,3,4,3,3,6,6,6,3,2,2,2,3,2,5,4,5,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,1,1,1,1,1,2,1,1,3,1,2,2,1,2,1,5,4,0,0,,,".",1,1,6,,,,,,,,,,,,,3,7,2,1,3,0,1,2,1,1,0,0,1,0,0,".",0,,,,,,,".",6,4,3,3,3,3,2,2,2,2,2,2,2,2,5,5,5,3,3,1,1,1,1,1,.94
20180936,"0972",0,1,1,1982,1,2,3,2,".",1,1,0,1,5,2,19,".",5,0,5,17,0,17,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,5,4,1,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,".",2,2,3,3,3,3,3,3,3,3,3,1,0,0,0,0,3,3,3,1,1,1,1,2,1,1,3,3,2,3,1,2,2,2,3,3,2,2,0,,2,2,3,3,3,1,"有些是屬於例外，電腦無法處理特例或是例外",2,2,2,2,2,2,2,0,".",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,,".",,".",1,".",2,".",,".",,".",1,".",1,1,".",,".",1,1,".",,".",,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0,1,0,0,0,0,".",3,0,1,0,0,0,0,0,0,0,".",3,0,1,0,0,0,0,0,0,0,".",0,,4,4,4,4,10,10,1,4,4,4,4,4,4,4,4,6,1,0,0,,,".",2,2,1,1,1,1,1,1,2,2,2,2,1,1,30,1,4,2,1,2,,1,1,0,,,,,,,".",0,,,,,,,".",5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1.02
20180937,"1108",0,1,1,1978,6,2,4,2,".",0,,0,2,8,2,19,".",12,7,12.58333333,17,7,17.58333333,1,3,5,4,5,3,5,6,5,5,5,4,5,3,5,5,5,5,4,4,4,5,3,6,2,1,0,0,0,0,1,0,1,5,2,4,5,3,5,4,3,4,4,5,4,5,5,3,1,".",5,2,2,4,5,2,5,1,5,5,3,0,0,0,1,0,3,4,3,2,1,2,1,2,2,2,3,4,2,3,1,4,3,2,4,4,2,3,0,,2,2,3,2,3,0,"不太客觀",1,1,1,1,1,2,4,1,"填列統計報表",5,5,5,5,5,4,5,4,5,4,3,3,5,5,2,5,6,4,4,4,5,4,4,4,5,6,5,5,3,4,6,5,1,5,5,5,3,4,3,4,6,4,4,5,5,4,3,3,1,1,".",2,".",,".",1,".",2,".",1,".",,".",0,,".",2,".",0,,".",2,".",0,1,1,1,2,2,2,2,2,3,2,4,4,3,4,4,4,5,5,5,3,3,6,3,3,3,1,1,0,0,1,1,0,0,0,".",2,0,1,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,3,2,2,2,1,2,2,3,1,2,1,2,2,1,1,6,1,0,0,,,".",1,1,1,1,1,1,2,2,1,1,1,1,1,0,30,2,5,2,2,3,0,1,2,1,1,0,0,1,0,0,".",0,,,,,,,".",6,5,5,5,5,5,5,4,4,4,5,2,1,1,5,5,5,5,5,4,1,2,,,.94
